Day,Day of Year (Day),Duration (min),Fixture,Flow Rate (gpm),Mains Temperature (deg F),Start Time of Year (hr),Start time (hr),Fraction Hot Water,Hot Water Flow Rate (gpm),Hot Water Volume (gal),End Time of Year (hr),Type,Volume (gal),Mixed Water Volume (gal),Effectiveness Generic Equal (-),Savings Generic Equal (Btu),Potable Flow Rate Unequal-WaterHeater (gal/min),Potable Flow Unequal-WaterHeater (gal),Effectiveness Generic Unequal_WaterHeater (-),Savings Generic Unequal_WaterHeater (Btu),Fixture Cold Temperature Generic (deg F),Flow_Delta Generic (gal/min),Flow_Cold_ThroughDWHR_Generic,FlowRate Effectiveness Minimum,FlowRate Effectiveness Maximum,FlowRate_Cold_Effectiveness Generic,FlowRate_Draw_Effectiveness Generic,FlowRate_Minimum,"Effectiveness_Draw_Generic Equal, Flow=Cold","HeatRecovered_Draw Generic Equal, Flow=Cold",HeatRecoveryRate_Equal Generic (Btu/min),Flow Ratio Generic,HeatRecoveryRate_Unequal-Fixture Generic (Btu/min),HeatRecovered_Draw_Generic_Unequal-Fixture (Btu),Flow_Cold_ThroughDWHR_PostCalcuations Generic
4D9,162.0,3.668,SHWR,2.0,58.592,3884.6,20.59999999999991,0.8227201815345341,1.6454403630690682,6.035475251737343,3884.661133333333,1.0,7.336,7.336,0.42727019999999993,1207.4894677584166,0.3545596369309318,1.3005247482626578,0.7921628484632345,396.875707034156,89.25744143146866,0.0005217594794901803,0.7769235504216254,0.5,7.5,0.7774453099011156,2.0,0.7774453099011156,0.49825915833353274,547.3635703949785,149.2267094860901,2.572528220993941,197.90084153147376,725.9002867374458,0.7769235504216254
4D9,162.0,2.62,SHWR,2.0,58.592,3884.79,20.789999999999964,0.8227201815345341,1.6454403630690682,4.3110537512409595,3884.8336666666655,1.0,5.24,5.24,0.42727019999999993,862.4924769702975,0.3545596369309318,0.9289462487590413,0.7921628484632345,283.48264788154,89.25744143146866,0.0005217594794901803,0.7769235504216254,0.5,7.5,0.7774453099011156,2.0,0.7774453099011156,0.49825915833353274,390.9739788535561,149.2267094860901,2.572528220993941,197.90084153147376,518.5002048124612,0.7769235504216254
5D5,163.0,4.973,SHWR,2.0,58.701,3895.43,7.429999999999835,0.822376951633244,1.644753903266488,8.179361160944245,3895.5128833333333,1.0,9.946,9.946,0.42727019999999993,1633.2446416029488,0.35524609673351215,1.766638839055756,0.7920146606826775,537.7509396446779,89.28412934076401,0.0005171495309455043,0.777729841039502,0.5,7.5,0.7782469905704475,2.0,0.7782469905704475,0.49822527726268206,741.074466228024,149.01959908064026,2.569878231760356,197.5731589100467,982.5313192596622,0.777729841039502
4D3,163.0,3.406,SHWR,1.405,58.701,3900.56,12.559999999999945,0.822376951633244,1.155439617044708,3.9354273356542753,3900.616766666666,1.0,4.78543,4.78543,0.46572770267764124,856.5509925590059,0.2495603829552923,0.8500026643457255,0.6550446082806038,213.98894936319005,89.6813346528977,0.00021275021046884834,0.5549265653376162,0.5,7.5,0.555139315548085,1.405,0.555139315548085,0.5067126662429774,368.2210167251429,108.10951753527388,2.5308962284770873,142.7633277477123,486.25189430870813,0.5549265653376162
5D5,163.0,4.849,SHWR,2.0,58.701,3906.6,18.59999999999991,0.822376951633244,1.644753903266488,7.9754116769392,3906.680816666666,1.0,9.698,9.698,0.42727019999999993,1592.5202628459078,0.35524609673351215,1.7225883230608006,0.7920146606826775,524.3423097400048,89.28412934076401,0.0005171495309455043,0.777729841039502,0.5,7.5,0.7782469905704475,2.0,0.7782469905704475,0.49822527726268206,722.5960359420246,149.01959908064026,2.569878231760356,197.5731589100467,958.0322475548164,0.777729841039502
5D5,163.0,1.492,SHWR,1.42,58.701,3906.91,18.90999999999985,0.822376951633244,1.1677752713192064,1.7423207048082556,3906.934866666666,1.0,2.11864,2.11864,0.46482828274175997,378.48606619215155,0.2522247286807936,0.3763192951917441,0.6595601094270476,95.39180162797315,89.67235624117677,0.00021784701456861733,0.5606522318150198,0.5,7.5,0.5608700788295884,1.42,0.5608700788295884,0.506519555129117,162.90240462750086,109.1839173106574,2.531780627276865,144.19528768760853,215.13936922991192,0.5606522318150198
5D5,163.0,4.476,SHWR,2.0,58.701,3906.96,18.960000000000036,0.822376951633244,1.644753903266488,7.361918471020799,3907.0346,1.0,8.952,8.952,0.42727019999999993,1470.0187041654533,0.35524609673351215,1.5900815289792003,0.7920146606826775,484.0082859138506,89.28412934076401,0.0005171495309455043,0.777729841039502,0.5,7.5,0.7782469905704475,2.0,0.7782469905704475,0.49822527726268206,667.0117254849458,149.01959908064026,2.569878231760356,197.5731589100467,884.337459281369,0.777729841039502
4D3,163.0,1.965,SHWR,1.888,58.701,3908.61,20.610000000000127,0.822376951633244,1.5526476846835648,3.0509527004032053,3908.64275,1.0,3.70992,3.70992,0.4348584478415708,620.0299085867227,0.33535231531643545,0.6589672995967957,0.7722787645073619,195.58616899149092,89.36485756777367,0.0004408594548527267,0.736488983820338,0.5,7.5,0.7369298432751907,1.888,0.7369298432751907,0.49994104934876915,278.23238575390445,141.59408944219055,2.5619806515217576,187.57782923196547,368.59043444081215,0.736488983820338
1E8,164.0,8.908999999999997,SHWR,2.0,58.73950000000001,3925.22,13.2199999999998,0.8222554012139955,1.644510802427991,14.65094673883097,3925.368483333333,1.0,17.817999999999994,17.817999999999994,0.42727019999999993,2923.4821957022195,0.3554891975720088,3.1670532611690256,0.7919621930558005,963.1606062036853,89.29356179107836,0.0005155280681191643,0.7780152130550249,0.5,7.5,0.778530741123144,2.0,0.778530741123144,0.49821327970534235,1326.9633217532728,148.94638250682155,2.5689415900452546,197.45734383964597,1759.1474762674054,0.7780152130550249
1E1,165.0,16.245,SHWR,2.0,58.7645,3944.79,8.789999999999964,0.8221763832454588,1.6443527664909177,26.712510691644958,3945.06075,1.0,32.49,32.49,0.42727019999999993,5327.904676366245,0.35564723350908234,5.777489308355043,0.791928087826085,1756.0182611153905,89.29968843493782,0.0005144770735624471,0.7782006824846682,0.5,7.5,0.7787151595582307,2.0,0.7787151595582307,0.49820548056326514,2418.861357813862,148.89882165674743,2.5683332030348693,197.38211853529864,3206.4725156059267,0.7782006824846682
1E1,165.0,5.502000000000002,SHWR,1.611,58.7645,3957.79,21.789999999999967,0.8221763832454588,1.3245261534084345,7.287542896053206,3957.8817,1.0,8.863722000000003,8.863722000000003,0.45300501018285294,1541.0731809357176,0.28647384659156583,1.5761791039467956,0.7118626425510652,430.63160334079794,89.5685142214846,0.0002911116811066261,0.6334667246854205,0.5,7.5,0.6337578363665272,1.611,0.6337578363665272,0.5039450593345908,674.4212580486732,122.57747329128917,2.541980402540214,162.0538039575763,891.620029374585,0.6334667246854205
2D3,166.0,2.705,SHWR,1.746,58.8275,3966.21,6.2100000000000355,0.8219769460145089,1.4351717477413326,3.8821395776403054,3966.255083333334,1.0,4.72293,4.72293,0.44428736987292866,804.2432756187254,0.3108282522586675,0.8407904223596956,0.7433734324647093,239.55583508509275,89.49432996529228,0.0003545289454521816,0.6845536688995312,0.5,7.5,0.6849081978449834,1.746,0.6849081978449834,0.5020111460417173,356.4716167820397,131.78248309872077,2.549246753789295,174.3531595584579,471.6252966056286,0.6845536688995312
2D8,166.0,5.47,SHWR,1.443,58.8275,3966.42,6.420000000000073,0.8219769460145089,1.1861127330989365,6.488036650051181,3966.511166666666,1.0,7.893210000000001,7.89321,0.46344039999866665,1402.0371132869052,0.25688726690106367,1.4051733499488182,0.6663137423815575,358.8563513832381,89.68920531745064,0.00022339316583785962,0.5701124828747013,0.5,7.5,0.5703358760405391,1.443,0.5703358760405391,0.5061975689331256,605.2712346275042,110.65287653153642,2.530088077253328,146.10974519177535,799.2203061990111,0.5701124828747013
2D3,166.0,4.129,SHWR,2.0,58.8275,3967.27,7.269999999999982,0.8219769460145089,1.6439538920290178,6.787885620187813,3967.338816666667,1.0,8.258,8.258,0.42727019999999993,1352.3510567392775,0.35604610797098224,1.4701143798121854,0.7918420189685609,446.1713008375311,89.31513343729566,0.000511835205097233,0.7786686355241167,0.5,7.5,0.7791804707292139,2.0,0.7791804707292139,0.4981857969056013,614.308105699916,148.7789066844069,2.5667994452276943,197.1924783362609,814.2077430504212,0.7786686355241167
2D8,166.0,3.854,SHWR,2.0,58.8275,3971.12,11.11999999999989,0.8219769460145089,1.6439538920290178,6.3357982998798335,3971.184233333333,1.0,7.707999999999998,7.708,0.42727019999999993,1262.2816596447508,0.35604610797098224,1.3722017001201656,0.7918420189685609,416.455362903329,89.31513343729566,0.000511835205097233,0.7786686355241167,0.5,7.5,0.7791804707292139,2.0,0.7791804707292139,0.4981857969056013,573.3939063617042,148.7789066844069,2.5667994452276943,197.1924783362609,759.9798115079495,0.7786686355241167
2D8,166.0,7.957000000000002,SHWR,1.474,58.8275,3980.58,20.579999999999927,0.8219769460145089,1.2115940184253862,9.640653604610801,3980.7126166666662,1.0,11.728617999999999,11.728618000000003,0.461553402201241,2074.8215990766525,0.2624059815746139,2.0879643953892035,0.6752576182894608,540.3865654740565,89.67029521144464,0.00023449728337066045,0.581925455627889,0.5,7.5,0.5821599529112597,1.474,0.5821599529112597,0.5057901206905357,897.9951463754797,112.85599426611532,2.53195018418707,149.0474771346664,1185.9707755605407,0.581925455627889
4D5,167.0,5.595,SHWR,2.0,58.88399999999999,3990.9,6.900000000000091,0.8217977047544373,1.6435954095088745,9.195916316202151,3990.99325,1.0,11.19,11.19,0.42727019999999993,1830.2604419451297,0.3564045904911255,1.994083683797847,0.7917646792552059,604.3933909068232,89.3289920528794,0.0005094739812478988,0.7790890034858685,0.5,7.5,0.7795984774671164,2.0,0.7795984774671164,0.4981681076965812,831.8158602940595,148.67128870313843,2.56542317334677,197.02231584470917,1102.3398571511477,0.7790890034858685
4D5,167.0,6.341,SHWR,1.38,58.88399999999999,3991.18,7.179999999999835,0.8217977047544373,1.1340808325611234,7.191206559270084,3991.285683333333,1.0,8.750580000000001,8.75058,0.46721646369216,1565.075094058093,0.24591916743887657,1.5593734407299165,0.6473244767070939,386.4135657631194,89.74059510173089,0.0002012256100655252,0.5463311608321239,0.5,7.5,0.5465323864421894,1.38,0.5465323864421894,0.5070000962205558,672.6078012800556,106.07282783158107,2.5250104737315002,139.98853754619682,887.6673165804341,0.5463311608321239
5D2,167.0,2.611,SHWR,2.0,58.88399999999999,3993.52,9.519999999999982,0.8217977047544373,1.6435954095088745,4.291427614227672,3993.563516666666,1.0,5.222,5.222,0.42727019999999993,854.1215395743941,0.3564045904911255,0.9305723857723287,0.7917646792552059,282.05024908985087,89.3289920528794,0.0005094739812478988,0.7790890034858685,0.5,7.5,0.7795984774671164,2.0,0.7795984774671164,0.4981681076965812,388.1807348038945,148.67128870313843,2.56542317334677,197.02231584470917,514.4252666705357,0.7790890034858685
5D2,167.0,3.979,SHWR,2.0,58.88399999999999,4000.67,16.670000000000073,0.8217977047544373,1.6435954095088745,6.539866134435811,4000.736316666667,1.0,7.957999999999998,7.958,0.42727019999999993,1301.6275779266618,0.3564045904911255,1.4181338655641884,0.7917646792552059,429.8268637029937,89.3289920528794,0.0005094739812478988,0.7790890034858685,0.5,7.5,0.7795984774671164,2.0,0.7795984774671164,0.4981681076965812,591.5630577497878,148.67128870313843,2.56542317334677,197.02231584470917,783.9517947460978,0.7790890034858685
4D5,168.0,5.595,SHWR,2.0,58.943999999999996,4014.9,6.900000000000091,0.8216069644641073,1.6432139289282146,9.19378193235336,4014.99325,1.0,11.19,11.19,0.42727019999999993,1827.8791507117896,0.35678607107178534,1.9962180676466388,0.7916823918254988,604.1903109218341,89.34371657550138,0.0005069748259137752,0.7795361342517146,0.5,7.5,0.7800431090776284,2.0,0.7800431090776284,0.4981492848912533,831.176001578141,148.55692610869366,2.56396085899012,196.84152067953696,1101.328308202009,0.7795361342517146
4D5,168.0,6.341,SHWR,1.38,58.943999999999996,4015.18,7.179999999999835,0.8216069644641073,1.133817610960468,7.189537471100326,4015.285683333333,1.0,8.750580000000001,8.75058,0.46721646369216,1563.038826696581,0.24618238903953185,1.5610425288996717,0.6473054250025355,386.31250860820387,89.75517656731532,0.00020016496669428285,0.546646722913222,0.5,7.5,0.5468468878799163,1.38,0.5468468878799163,0.5069896485106348,672.1053910547745,105.99359581371621,2.5235582949921405,139.86292285872435,886.8707938471711,0.546646722913222
4D6,168.0,7.211,SHWR,1.88,58.943999999999996,4015.29,7.2899999999999645,0.8216069644641073,1.5446210931925215,11.138262703011275,4015.410183333333,1.0,13.556679999999998,13.55668,0.43539576815616005,2256.5883261609924,0.33537890680747817,2.418417296988725,0.7704911171326428,712.3831937401796,89.42998620560704,0.00042711480484747266,0.7352362087549008,0.5,7.5,0.7356633235597483,1.88,0.7356633235597483,0.49999265449149477,1014.0351587844059,140.62337523012147,2.555516823787005,186.16924002899415,1342.466389849077,0.7352362087549008
4D6,168.0,6.837999999999999,SHWR,1.84,58.943999999999996,4019.3,11.300000000000182,0.8216069644641073,1.5117568146139575,10.33739309833024,4019.413966666667,1.0,12.581919999999998,12.581919999999998,0.43807200412416,2107.2070361511396,0.3282431853860425,2.2445269016697584,0.7627702060399728,654.5356784880648,89.45808916901612,0.0004030412633477809,0.7203846306471202,0.5,7.5,0.720787671910468,1.84,0.720787671910468,0.5005943044853218,943.2724261809111,137.9456604534822,2.5527628616663605,182.57290811279108,1248.4335456752653,0.7203846306471202
4D6,168.0,3.606,SHWR,1.5830000000000002,58.943999999999996,4020.82,12.820000000000164,0.8216069644641073,1.3006038247466822,4.689977392036536,4020.8801,1.0,5.708298000000001,5.708298,0.45477831304572464,992.4786482440711,0.2823961752533181,1.018320607963465,0.7046553163832934,274.33173762959694,89.63028277275659,0.000274695883622722,0.623972268126066,0.5,7.5,0.6242469640096887,1.5830000000000002,0.6242469640096887,0.5042932526659916,433.99038449717676,120.35229742018214,2.5358553445450656,159.01177805241363,573.3964716570035,0.623972268126066
4D6,168.0,8.081,SHWR,1.893,58.943999999999996,4024.48,16.480000000000018,0.8216069644641073,1.5553019837305548,12.568395330526615,4024.6146833333332,1.0,15.297332999999998,15.297333,0.43452228272146237,2541.221738718823,0.3376980162694448,2.728937669473383,0.7729281550643058,806.3944542141511,89.42078108686593,0.0004352030484738867,0.740053872023437,0.5,7.5,0.7404890750719109,1.893,0.7404890750719109,0.49979570816651553,1143.3812692662193,141.4900716824922,2.5564185397551826,187.33387787648763,1513.8450671198964,0.740053872023437
2D5,169.0,9.833,SHWR,1.411,59.028,4041.06,9.059999999999944,0.821339241049096,1.1589096691202745,11.39555877645966,4041.223883333333,1.0,13.874363,13.874363,0.4653684831321041,2463.950568144019,0.25209033087972554,2.478804223540341,0.6567389610669395,621.2365215641372,89.75721870050793,0.0002087076825132428,0.5589716851163276,0.5,7.5,0.5591803927988408,1.411,0.5591803927988408,0.5065766364045113,1062.9310660913875,108.0983490380746,2.523335972024313,142.63694397058515,1402.5490700627638,0.5589716851163276
2D5,169.0,6.5,SHWR,2.0,59.028,4042.68,10.679999999999836,0.821339241049096,1.642678482098192,10.677410133638249,4042.788333333333,1.0,13.0,13.0,0.42727019999999993,2119.668405612733,0.35732151790180805,2.3225898663617524,0.7915669172666708,701.5879675645542,89.36434374981935,0.0005034904066986146,0.780163371080429,0.5,7.5,0.7806668614871276,2.0,0.7806668614871276,0.4981228673206039,964.5784404539687,148.39668314676442,2.56191225561965,196.58824854408803,1277.823615536572,0.780163371080429
4D4,170.0,9.04,SHWR,2.0,59.074,4063.6,7.599999999999909,0.8211922898115367,1.6423845796230734,14.847156599792584,4063.750666666667,1.0,18.08,18.08,0.42727019999999993,2945.0198328527063,0.3576154203769266,3.2328434002074165,0.7915035462327572,975.4942785332028,89.3756459428561,0.0005015893754863887,0.780507479540704,0.5,7.5,0.7810090689161904,2.0,0.7810090689161904,0.49810836799805625,1340.712130459566,148.30886398889007,2.5607897265206003,196.4494731830047,1775.9032375743623,0.780507479540704
4D8,170.0,12.053,SHWR,1.585,59.074,4064.25,8.25,0.8211922898115367,1.3015897793512856,15.688061610521045,4064.450883333333,1.0,19.104005,19.104005,0.4546520741766412,3311.2410204832895,0.28341022064871435,3.415943389478954,0.7050835195283923,918.2023970050969,89.66071139860293,0.00027246689093674004,0.6255108519157919,0.5,7.5,0.6257833188067287,1.585,0.6257833188067287,0.5042372520649948,1449.9107166175984,120.29459193707775,2.532825584137251,158.88589319708876,1915.051670704511,0.6255108519157919
4D4,170.0,5.632999999999999,SHWR,2.0,59.074,4075.46,19.460000000000036,0.8211922898115367,1.6423845796230734,9.25155233701677,4075.553883333334,1.0,11.265999999999998,11.265999999999998,0.42727019999999993,1835.0991945198332,0.3576154203769266,2.0144476629832275,0.7915035462327572,607.8494768780454,89.3756459428561,0.0005015893754863887,0.780507479540704,0.5,7.5,0.7810090689161904,2.0,0.7810090689161904,0.49810836799805625,835.4238308494176,148.30886398889007,2.5607897265206003,196.4494731830047,1106.5998824398653,0.780507479540704
4D8,170.0,11.005,SHWR,1.614,59.074,4076.8,20.800000000000182,0.8211922898115367,1.3254043557558204,14.586074935092805,4076.983416666667,1.0,17.76207,17.76207,0.4528142617271233,3066.202743071156,0.2885956442441798,3.175995064907199,0.712396262921224,862.5586707770389,89.64203873396558,0.0002847859082547588,0.6364864994733875,0.5,7.5,0.6367712853816423,1.614,0.6367712853816423,0.5038339828607318,1346.009634030669,122.30891722223254,2.5346620318041913,161.57702901127195,1778.155204269048,0.6364864994733875
4D8,170.0,8.516,SHWR,1.575,59.074,4077.73,21.730000000000015,0.8211922898115367,1.2933778564531702,11.014405825555198,4077.8719333333333,1.0,13.4127,13.4127,0.4552826035570312,2328.007959086504,0.28162214354682974,2.398294174444802,0.7025138472324486,642.3097807838486,89.6671036713329,0.0002683284099030958,0.6217212511218881,0.5,7.5,0.6219895795317912,1.575,0.6219895795317912,0.5043753630175768,1018.4971544205462,119.59806886103172,2.5321967631444835,157.9556698048319,1345.1504840579485,0.6217212511218881
1E8,171.0,8.908999999999997,SHWR,2.0,59.0535,4093.22,13.2199999999998,0.8212578087994781,1.642515617598956,14.6331716371891,4093.368483333333,1.0,17.817999999999994,17.817999999999994,0.42727019999999993,2903.638627010777,0.35748438240104385,3.1848283628108986,0.7915317994911064,961.4692654187637,89.37060853951381,0.0005024359540074519,0.7803540724263689,0.5,7.5,0.7808565083803763,2.0,0.7808565083803763,0.4981148325040539,1321.632391311472,148.3480066574781,2.5612900430942505,196.51132561328816,1750.7193998887838,0.7803540724263689
2E2,172.0,6.122000000000001,SHWR,1.355,59.00100000000001,4112.71,8.710000000000036,0.8214253825961177,1.1130313934177396,6.813978190503402,4112.812033333334,1.0,8.29531,8.29531,0.46869207874999125,1484.5580927668336,0.24196860658226044,1.4813318094965986,0.6394638138911767,361.6973151199214,89.78367946361917,0.00019136925092000379,0.5373504029047673,0.5,7.5,0.5375417721556873,1.355,0.5375417721556873,0.5072969883878171,637.4480409489786,104.12414912593573,2.520734332080063,137.35586590827978,840.8926110904889,0.5373504029047673
1E5,172.0,7.119,SHWR,2.0,59.00100000000001,4122.01,18.01000000000022,0.8214253825961177,1.6428507651922355,11.695454597403526,4122.1286500000015,1.0,14.238,14.238,0.42727019999999993,2322.8895231888446,0.3571492348077645,2.5425454025964753,0.7916040687823622,768.517386800624,89.35771195100827,0.0005046085690560975,0.7799615994402813,0.5,7.5,0.7804662080093374,2.0,0.7804662080093374,0.4981313670511571,1056.802786031842,148.448207056025,2.562570908868962,196.66967768730296,1400.0914354559097,0.7799615994402813
5D8,173.0,7.59,SHWR,1.842,58.963,4134.99,6.989999999999782,0.8215464782197477,1.5132886128807752,11.485860571765087,4135.1165,1.0,13.98078,13.980780000000001,0.43793861384157895,2339.808037611801,0.3287113871192248,2.4949194282349163,0.7631435726861453,727.6095039850387,89.46134332584788,0.0004035753605862169,0.7212595492010756,0.5,7.5,0.7216631245616618,1.842,0.7216631245616618,0.5005591254471966,1047.773139518207,138.04652694574534,2.5524374702099832,182.70033162372283,1386.6955170240562,0.7212595492010756
5D8,173.0,12.237,SHWR,1.984,58.963,4135.37,7.369999999999892,0.8215464782197477,1.6299482127879794,19.945676279886502,4135.57395,1.0,24.278208,24.278208,0.42836125315961243,3974.3160043579633,0.35405178721202063,4.332531720113496,0.7889973282748732,1306.3299109226057,89.3600479432495,0.0004948591650443257,0.7737923985226998,0.5,7.5,0.7742872576877441,1.984,0.7742872576877441,0.49839240071386054,1804.6129574062775,147.47184419435135,2.562356516010381,195.3718967964298,2390.7659010979114,0.7737923985226998
4D9,173.0,11.005,SHWR,1.464,58.963,4137.86,9.859999999999673,0.8215464782197477,1.2027440441137105,13.236198205471384,4138.043416666666,1.0,16.111320000000003,16.11132,0.4621641310481449,2845.528550479186,0.2612559558862894,2.875121794528615,0.672339583509942,738.7211187383501,89.7093840141507,0.00022815295819689219,0.5788708352612458,0.5,7.5,0.5790989882194427,1.464,0.5790989882194427,0.5058961554920979,1232.0825861029723,111.9566184555177,2.528065200910409,147.8003374110477,1626.5427132085802,0.5788708352612458
4D9,173.0,13.101,SHWR,2.0,58.963,4146.84,18.840000000000146,0.8215464782197477,1.6430929564394954,21.526160822313827,4147.05835,1.0,26.202,26.202,0.42727019999999993,4278.313781876669,0.3569070435605047,4.675839177686172,0.7916563004030408,1414.594044256779,89.348380933762,0.0005061852147061341,0.7796778810864023,0.5,7.5,0.7801840663011085,2.0,0.7801840663011085,0.49814331619953706,1945.7696187403633,148.52069450731724,2.5634976236852665,196.78424917215125,2578.0704484043536,0.7796778810864023
4D9,173.0,4.847,SHWR,2.0,58.963,4147.41,19.40999999999985,0.8215464782197477,1.6430929564394954,7.964071559862234,4147.490783333334,1.0,9.694,9.694,0.42727019999999993,1582.855270647753,0.3569070435605047,1.7299284401377664,0.7916563004030408,523.3598452417837,89.348380933762,0.0005061852147061341,0.7796778810864023,0.5,7.5,0.7801840663011085,2.0,0.7801840663011085,0.49814331619953706,719.8798062769667,148.52069450731724,2.5634976236852665,196.78424917215125,953.8132557374172,0.7796778810864023
4D9,173.0,3.668,SHWR,2.0,58.963,4148.6,20.600000000000364,0.8215464782197477,1.6430929564394954,6.026864964220069,4148.661133333334,1.0,7.336,7.336,0.42727019999999993,1197.8364210307323,0.3569070435605047,1.3091350357799312,0.7916563004030408,396.05609910189025,89.348380933762,0.0005061852147061341,0.7796778810864023,0.5,7.5,0.7801840663011085,2.0,0.7801840663011085,0.49814331619953706,544.7739074528397,148.52069450731724,2.5634976236852665,196.78424917215125,721.8046259634508,0.7796778810864023
4D9,173.0,2.62,SHWR,2.0,58.963,4148.79,20.789999999999964,0.8215464782197477,1.6430929564394954,4.304903545871478,4148.833666666666,1.0,5.24,5.24,0.42727019999999993,855.5974435933801,0.3569070435605047,0.9350964541285223,0.7916563004030408,282.89721364420734,89.348380933762,0.0005061852147061341,0.7796778810864023,0.5,7.5,0.7801840663011085,2.0,0.7801840663011085,0.49814331619953706,389.1242196091712,148.52069450731724,2.5634976236852665,196.78424917215125,515.5747328310363,0.7796778810864023
5D8,173.0,11.307,SHWR,1.765,58.963,4149.59,21.590000000000142,0.8215464782197477,1.4500295340578546,16.395483941592158,4149.77845,1.0,19.956854999999997,19.956855,0.44303995639924126,3378.8630136013867,0.31497046594214534,3.561371058407838,0.7473477048502831,1017.127783545791,89.51451082937427,0.0003604929346178176,0.6925509603458261,0.5,7.5,0.6929114532804439,1.765,0.6929114532804439,0.5016993535285574,1502.1187281588734,132.84856532757348,2.5472230133359433,175.72720600582653,1986.9475183078807,0.6925509603458261
2D8,174.0,5.47,SHWR,1.443,58.97749999999999,4158.42,6.420000000000073,0.8215002900620286,1.1854249185595074,6.484274304520505,4158.511166666667,1.0,7.893210000000001,7.89321,0.46344039999866665,1397.482333558863,0.2575750814404926,1.4089356954794945,0.6662515237372209,358.6147646453717,89.7256863257154,0.00022048339645019954,0.5709353846740389,0.5,7.5,0.5711558680704891,1.443,0.5711558680704891,0.5061695001714502,604.1387891190183,110.44584810219713,2.5264557026697876,145.7816023597984,797.4253649080972,0.5709353846740389
2D6,174.0,6.837999999999999,SHWR,2.0,58.97749999999999,4159.31,7.3100000000004,0.8215002900620286,1.6430005801240573,11.234837966888303,4159.423966666667,1.0,13.675999999999998,13.675999999999998,0.42727019999999993,2232.340686408514,0.35699941987594264,2.4411620331116954,0.7916363775936806,738.2800421788767,89.35194109145209,0.0005055831946997325,0.7797861066723634,0.5,7.5,0.7802916898670631,2.0,0.7802916898670631,0.4981387585079651,1015.3953982082927,148.49303863824113,2.563144047248198,196.7405355859831,1345.3117823369523,0.7797861066723634
2D8,174.0,3.854,SHWR,2.0,58.97749999999999,4163.12,11.11999999999989,0.8215002900620286,1.6430005801240573,6.3321242357981165,4163.184233333333,1.0,7.707999999999998,7.708,0.42727019999999993,1258.180901640599,0.35699941987594264,1.3758757642018828,0.7916363775936806,416.10577399201395,89.35194109145209,0.0005055831946997325,0.7797861066723634,0.5,7.5,0.7802916898670631,2.0,0.7802916898670631,0.4981387585079651,572.2921709117813,148.49303863824113,2.563144047248198,196.7405355859831,758.2380241483789,0.7797861066723634
2D8,174.0,7.957000000000002,SHWR,1.474,58.97749999999999,4172.58,20.579999999999927,0.8215002900620286,1.2108914275514302,9.635063089026733,4172.712616666667,1.0,11.728617999999999,11.728618000000003,0.461553402201241,2068.0811531432187,0.2631085724485697,2.09355491097327,0.67518803366062,540.017546870205,89.70679186080811,0.0002314539478406319,0.5827651407003738,0.5,7.5,0.5829965946482144,1.474,0.5829965946482144,0.5057610711585828,896.3127060844806,112.64455273149183,2.5283166549016043,148.71238630161687,1183.3044578019658,0.5827651407003738
4D2,175.0,6.832999999999998,SHWR,1.311,59.013000000000005,4183.93,7.930000000000291,0.8213871077214353,1.0768384982228016,7.358037458356402,4184.043883333334,1.0,8.958063000000001,8.958062999999997,0.4712561494894097,1611.5166391409962,0.2341615017771983,1.6000255416435956,0.6252655040326142,381.9047288215728,89.8119612874525,0.00017810450901434294,0.5204851457318594,0.5,7.5,0.5206632502408738,1.311,0.5206632502408738,0.5078450387923827,689.7047407584943,100.93732485855327,2.5179422580593,133.1133359141887,909.5634243016511,0.5204851457318594
2D5,175.0,9.833,SHWR,1.411,59.013000000000005,4185.06,9.0600000000004,0.8213871077214353,1.1589772089949453,11.396222896047295,4185.223883333334,1.0,13.874363,13.874363,0.4653684831321041,2464.75451964759,0.25202279100505476,2.4781401039527036,0.6567444561607724,621.2779248276728,89.75356851117346,0.0002089833395935159,0.558890867655682,0.5,7.5,0.5590998509952755,1.411,0.5590998509952755,0.506579354289261,1063.1304393149683,108.11862496847029,2.5236994742320604,142.66907443829925,1402.8650089517964,0.558890867655682
2D5,175.0,6.5,SHWR,2.0,59.013000000000005,4186.68,10.680000000000293,0.8213871077214353,1.6427742154428706,10.678032400378658,4186.788333333334,1.0,13.0,13.0,0.42727019999999993,2120.3600228163386,0.3572257845571294,2.321967599621341,0.7915875610598623,701.6471535147997,89.36065922573064,0.0005041113941922637,0.7800512570148145,0.5,7.5,0.7805553684090067,2.0,0.7805553684090067,0.49812759037306226,964.764512134908,148.42530955921663,2.562278194404796,196.6334893262469,1278.1176806206047,0.7800512570148145
2D1,176.0,5.5760000000000005,SHWR,2.0,59.083,4208.14,8.140000000000327,0.8211635102026218,1.6423270204052436,9.15761546577964,4208.232933333334,1.0,11.152,11.152000000000001,0.42727019999999993,1816.1739516045845,0.3576729795947565,1.9943845342203625,0.7914911363549202,601.6681624771946,89.37785776853401,0.00050121802165215,0.780574856673711,0.5,7.5,0.7810760746953631,2.0,0.7810760746953631,0.49810552847270234,826.874387714399,148.2916764193685,2.5605700453442313,196.42231495666823,1095.2508281983821,0.780574856673711
