Day,Day of Year (Day),Duration (min),Fixture,Flow Rate (gpm),Mains Temperature (deg F),Start Time of Year (hr),Start time (hr),Fraction Hot Water,Hot Water Flow Rate (gpm),Hot Water Volume (gal),Mixed Water Volume (gal),Effectiveness Generic Equal (-),Savings Generic Equal (Btu),Potable Flow Rate Unequal-WaterHeater (gal/min),Potable Flow Unequal-WaterHeater (gal),Effectiveness Generic Unequal_WaterHeater (-),Savings Generic Unequal_WaterHeater (Btu),Fixture Cold Temperature Generic (deg F),Flow_Delta Generic (gal/min),Flow_Cold_ThroughDWHR_Generic,FlowRate Effectiveness Minimum,FlowRate Effectiveness Maximum,FlowRate_Cold_Effectiveness Generic,FlowRate_Draw_Effectiveness Generic,FlowRate_Minimum,"Effectiveness_Draw_Generic Equal, Flow=Cold","HeatRecovered_Draw Generic Equal, Flow=Cold",HeatRecoveryRate_Equal Generic (Btu/min),Flow Ratio Generic,HeatRecoveryRate_Unequal-Fixture Generic (Btu/min),HeatRecovered_Draw_Generic_Unequal-Fixture (Btu),Flow_Cold_ThroughDWHR_PostCalcuations Generic
2D1,29.0,5.5760000000000005,SHWR,2.0,52.27,680.14,8.14,0.8405866411605293,1.6811732823210586,9.374222222222224,11.152000000000001,0.42727019999999993,2085.6513375897757,0.3188267176789415,1.777777777777778,0.7999409936825799,622.4747937341201,87.70556522762088,0.004966179954524974,0.7327501070012705,0.5,7.5,0.7377162869557955,2.0,0.7377162869557955,0.49990897528983963,900.0972077863357,161.42345907215488,2.7110693302611626,216.99878814552406,1209.9852426994423,0.7327501070012705
2D1,29.0,10.378,SHWR,1.916,52.27,680.4,8.4,0.8405866411605293,1.610564004463574,16.71443323832297,19.884248,0.43297262879010195,3768.3909933066916,0.305435995536426,3.169814761677029,0.7845060856100341,1088.4702013375943,87.77129745348014,0.004502196514158507,0.7036692243145045,0.5,7.5,0.708171420828663,1.916,0.708171420828663,0.5010980736274867,1611.9855313020903,155.32718551764216,2.7055596196723144,208.69459138971277,2165.832469442439,0.7036692243145045
1E7,31.0,7.5139999999999985,SHWR,1.526,52.2105,731.11,11.11,0.8407377029598898,1.2829657347167918,9.640204530661972,11.466363999999999,0.4583475817084571,2303.0151211683233,0.2430342652832082,1.826159469338026,0.6929541782304629,554.5227114696738,88.03943313726003,0.0027906567107151004,0.566011837870131,0.5,7.5,0.5688024945808461,1.526,0.5688024945808461,0.5062499821761408,948.1429602921735,126.18351880385596,2.6828293028576087,169.1702305622441,1271.145112444702,0.566011837870131
1E9,32.0,6.2879999999999985,SHWR,2.0,52.174,760.02,16.02,0.8408302295228091,1.681660459045618,10.574280966478844,12.575999999999997,0.42727019999999993,2356.2503493414715,0.31833954095438194,2.001719033521153,0.8000479148524512,702.2559307970316,87.68294793971327,0.004991644844288934,0.7321434229382244,0.5,7.5,0.7371350677825134,2.0,0.7371350677825134,0.49993268174973543,1016.1256941361238,161.59759766795867,2.713206964927744,217.27684672993027,1366.2368122378011,0.7321434229382244
4D6,33.0,7.211,SHWR,1.88,52.2,775.29,7.29,0.8407643312101911,1.5806369426751592,11.397972993630571,13.55668,0.43539576815616005,2587.0215307734147,0.29936305732484075,2.1587070063694265,0.7775216900393969,735.6457139055559,87.78250789853055,0.004330680648123697,0.69073226621732,0.5,7.5,0.6950629468654437,1.88,0.6950629468654437,0.501615116677598,1101.9267946488574,152.8119254817442,2.704790995518204,205.30014872705163,1480.4193724707693,0.69073226621732
4D6,33.0,6.837999999999999,SHWR,1.84,52.2,779.3,11.3,0.8407643312101911,1.5470063694267515,10.578429554140127,12.581919999999998,0.43807200412416,2415.766273857481,0.29299363057324845,2.003490445859873,0.7693685324181144,675.5915204546519,87.81287845715555,0.00412872180612589,0.6767910303046706,0.5,7.5,0.6809197521107965,1.84,0.6809197521107965,0.5021656094678656,1024.7890838010817,149.8667861657037,2.7022273833240233,201.29434860882125,1376.4507557871195,0.6767910303046706
4D6,33.0,3.606,SHWR,1.5830000000000002,52.2,780.82,12.82,0.8407643312101911,1.3309299363057328,4.799333350318473,5.708298,0.45477831304572464,1137.807725970274,0.25207006369426754,0.9089646496815287,0.7085539605625218,282.28150109455214,87.99826107425719,0.003004523572666784,0.5862585385161271,0.5,7.5,0.5892630620887939,1.5830000000000002,0.5892630620887939,0.5055425709264911,470.82028741344675,130.56580349790536,2.68640629600751,175.10547344925482,631.4303372580129,0.5862585385161271
4D6,33.0,8.081,SHWR,1.893,52.2,784.48,16.48,0.8407643312101911,1.591566878980892,12.861451949044586,15.297333,0.43452228272146237,2913.33393704086,0.3014331210191083,2.4358810509554143,0.780099630002891,832.8535547079928,87.77255291135407,0.004398003859839905,0.6952543122522113,0.5,7.5,0.6996523161120513,1.893,0.6996523161120513,0.5014348398201554,1242.5800690494975,153.76563161112458,2.7056295768723375,206.59789033259761,1669.5175517777213,0.6952543122522113
2D4,34.0,4.476,SHWR,2.0,52.25400000000001,800.47,8.47,0.8406272909826921,1.681254581965384,7.5252955088770594,8.952,0.42727019999999993,1674.71449858336,0.3187454180346158,1.4267044911229403,0.79995883495744,499.711990375422,87.701794636201,0.004970418635379725,0.7326488951732565,0.5,7.5,0.7376193138086362,2.0,0.7376193138086362,0.4999129314488762,722.6613553915483,161.4524922679956,2.7114257484299937,217.04514363567904,971.4940629132993,0.7326488951732565
6D8,35.0,4.337,SHWR,1.995,52.3675,821.02,5.02,0.8403384824172754,1.6764752724224643,7.270873256496228,8.652315,0.4276113872491913,1616.4569970295572,0.3185247275775357,1.3814417435037722,0.798952987660438,482.2101766886484,87.73250754027332,0.004911882870391238,0.7316404333645857,0.5,7.5,0.736552316234977,1.995,0.736552316234977,0.49995643814612506,697.7627138390986,160.88603039868542,2.708565238376835,216.22501048722683,937.7678704831027,0.7316404333645857
6D8,35.0,15.489,SHWR,1.361,52.3675,827.79,11.79,0.8403384824172754,1.143700674569912,17.714779748413367,21.080529000000002,0.4683391490063669,4313.447721730011,0.2172993254300882,3.3657492515866365,0.643087877742455,945.6592009465915,88.18282481958282,0.0022230031653955873,0.5075105751607457,0.5,7.5,0.5097335783261413,1.361,0.5097335783261413,0.5081933875115068,1752.9850177891788,113.17612614043377,2.670022258430061,151.54468519019753,2347.2756289109698,0.5075105751607457
6D8,35.0,10.378,SHWR,1.571,52.3675,834.38,18.38,0.8403384824172754,1.3201717558775397,13.700742482497107,16.303838,0.45553434745432875,3244.8419745420797,0.25082824412246035,2.6030955175028936,0.7052528354445198,802.0796848077712,88.0455769608383,0.0029312069303525368,0.5828356992533346,0.5,7.5,0.5857669061836871,1.571,0.5857669061836871,0.5056646751731091,1343.0237268285032,129.41065010873996,2.6819541756552554,173.482168498116,1800.397944673448,0.5828356992533346
6D8,35.0,11.307,SHWR,1.297,52.3675,835.72,19.72,0.8403384824172754,1.0899190116952058,12.323714265237696,14.665179,0.4720629030785947,3024.6129864579166,0.20708098830479382,2.341464734762304,0.6218027683441347,636.0962625005217,88.22209504008136,0.002036570176009944,0.4843545460114817,0.5,7.5,0.5,1.297,0.48639111618749165,0.5089199421719544,1222.8271334494875,108.14779636061621,2.6665783087617885,144.7634844577172,1636.8407187634084,0.4843545460114817
6D8,35.0,7.9,SHWR,1.48,52.3675,837.78,21.78,0.8403384824172754,1.2437009539775676,9.825237536422783,11.692,0.46118605456895995,2355.8495101988374,0.23629904602243249,1.8667624635772166,0.6797149701436258,554.3683990413641,88.10659497012121,0.002605146579401918,0.5503207936502306,0.5,7.5,0.5529259402296325,1.48,0.5529259402296325,0.5067868810177898,967.168162230549,122.42634964943657,2.6766695000515797,164.03596880420696,1295.8841535532351,0.5503207936502306
4D5,36.0,5.595,SHWR,2.0,52.4705,846.9,6.9,0.8400754843713767,1.6801509687427534,9.400444670115704,11.19,0.42727019999999993,2084.800630695565,0.31984903125724656,1.7895553298842943,0.7997167022008015,624.0410173952098,87.7528509403011,0.004913249158297939,0.7340217487040465,0.5,7.5,0.7389349978623444,2.0,0.7389349978623444,0.4998592265434203,901.1267445723474,161.05929304242136,2.706598017127047,216.41747416010077,1210.8557679257638,0.7340217487040465
4D5,36.0,6.341,SHWR,1.38,52.4705,847.18,7.18,0.8400754843713767,1.1593041684324998,7.3511477320304826,8.75058,0.46721646369216,1782.7351061090421,0.22069583156750014,1.3994322679695184,0.6491630408521221,396.1297946419538,88.19490319059531,0.0022674127083799345,0.5148274635276903,0.5,7.5,0.5170948762360702,1.38,0.5170948762360702,0.5079593372944052,726.2543971145391,114.53310157933119,2.6687558964904268,153.34294118508197,972.3475900546048,0.5148274635276903
4D2,37.0,6.832999999999998,SHWR,1.311,52.5455,871.93,7.93,0.8398834351407825,1.1010871834695657,7.523728724647541,8.958062999999997,0.4712561494894097,1838.1564256816362,0.20991281653043417,1.4343342753524562,0.6265251902190055,391.29134113652066,88.25499892415371,0.0020550116843886523,0.4901850616053924,0.5,7.5,0.5,1.311,0.49224007328978103,0.5087401292574354,745.0676502366161,109.03960928386014,2.663334562012013,145.91142376401976,997.0127585795468,0.4901850616053924
2E9,39.0,8.984,SHWR,1.561,52.51000000000001,928.29,16.29,0.8399743959033446,1.3112000320051207,11.779821087534005,14.024023999999999,0.4561625256419957,2787.3878064671912,0.24979996799487925,2.244202912465995,0.7024772973533939,686.9095588616113,88.08567907777926,0.0028707753655139445,0.5799886255763645,0.5,7.5,0.5828594009418785,1.561,0.5828594009418785,0.5057658367253737,1153.953169419428,128.4453661419666,2.678175898814506,172.1256433868187,1546.376780187179,0.5799886255763645
2E9,39.0,7.59,SHWR,2.0,52.51000000000001,929.61,17.61,0.8399743959033446,1.6799487918066889,12.75081132981277,15.18,0.42727019999999993,2826.04791242344,0.320051208193311,2.4291886701872305,0.7996723577011065,846.4054983288776,87.76217434946271,0.0049028617900851446,0.7342730016926107,0.5,7.5,0.7391758634826958,2.0,0.7391758634826958,0.4998493877122257,1221.8949296689793,160.98747426468765,2.705716053249918,216.30285857000365,1641.7386965463277,0.7342730016926107
6D9,40.0,13.0,SHWR,2.0,52.38200000000001,942.53,6.53,0.8403015107477083,1.6806030214954166,21.84783927944041,26.0,0.42727019999999993,4852.201869247835,0.31939697850458343,4.152160720559585,0.7998158679395272,1450.5312200286558,87.7319710779409,0.004936570367695681,0.7334596885299817,0.5,7.5,0.7383962588976773,2.0,0.7383962588976773,0.4998812250754533,2095.861472866957,161.22011329745823,2.708572769566467,216.67416057348396,2816.7640874552917,0.7334596885299817
6D9,40.0,4.167,SHWR,1.934,52.38200000000001,948.47,12.47,0.8403015107477083,1.625143121786068,6.7719713884825445,8.058978,0.43175618796730764,1519.7825360924426,0.30885687821393215,1.2870066115174554,0.7878177149763714,442.8630319306885,87.78371436941774,0.004570946286024946,0.7106039473023505,0.5,7.5,0.7151748935883755,1.934,0.7151748935883755,0.5008191639057797,651.8979392973425,156.44298999216284,2.7042336319948177,210.16729085707124,875.7671010014158,0.7106039473023505
6D9,40.0,9.667,SHWR,1.355,52.38200000000001,950.59,14.59,0.8403015107477083,1.1386085470631448,11.006928824459422,13.098785,0.46869207874999125,2681.523061708105,0.21639145293685527,2.09185617554058,0.6411372297834764,585.7950894313346,88.18993068249296,0.002203144151808112,0.5054071229555462,0.5,7.5,0.5076102671073544,1.355,0.5076102671073544,0.508260460915437,1089.3598160780584,112.68850895604204,2.6693707511503733,150.88226470530518,1458.5788529061851,0.5054071229555462
6D9,40.0,7.167000000000002,SHWR,1.887,52.38200000000001,959.24,23.24,0.8403015107477083,1.5856489507809255,11.364346030246894,13.524129000000004,0.43492564962151087,2569.136825795949,0.30135104921907446,2.1597829697531075,0.7787410717244884,734.6256732557716,87.81992896089564,0.004324109322164427,0.6942586710995515,0.5,7.5,0.698582780421716,1.887,0.698582780421716,0.5014769244423959,1096.6527787176399,153.0142010210185,2.7011830993899792,205.50139855512205,1472.82852344456,0.6942586710995515
6D5,41.0,6.97,SHWR,1.4409999999999998,52.292,967.52,7.52,0.840530713784525,1.2112047585635004,8.442097167187598,10.043769999999999,0.46356150137828883,2037.08536743984,0.22979524143649932,1.6016728328124001,0.6681488385713812,468.2223459320635,88.11444965241509,0.0024852337347838205,0.5359756379803632,0.5,7.5,0.538460871715147,1.4409999999999998,0.538460871715147,0.5072667951804923,832.9682975288347,119.50764670428045,2.6761461708629186,160.1172059896426,1116.016925747809,0.5359756379803632
6D5,41.0,3.717,SHWR,2.0,52.292,969.1,9.1,0.840530713784525,1.68106142756905,6.2485053262741586,7.434,0.42727019999999993,1389.7294801341434,0.3189385724309498,1.1854946737258405,0.7999164481379185,414.90564492795755,87.71075047310723,0.004960355337412792,0.732889337256804,0.5,7.5,0.7378496925942168,2.0,0.7378496925942168,0.49990353224583667,599.8625877857542,161.38353182290936,2.7105791600565285,216.9350412412342,806.3475482936675,0.732889337256804
6D5,41.0,1.859,SHWR,2.0,52.292,969.31,9.31,0.840530713784525,1.68106142756905,3.1250931938508635,3.718,0.42727019999999993,695.0516824238291,0.3189385724309498,0.5929068061491357,0.7999164481379185,207.50863436133255,87.71075047310723,0.004960355337412792,0.732889337256804,0.5,7.5,0.7378496925942168,2.0,0.7378496925942168,0.49990353224583667,300.0119856587885,161.38353182290936,2.7105791600565285,216.9350412412342,403.28224166745434,0.732889337256804
6D5,41.0,5.421,SHWR,2.0,52.292,980.55,20.55,0.840530713784525,1.68106142756905,9.11303399885182,10.842,0.42727019999999993,2026.8290319631942,0.3189385724309498,1.7289660011481789,0.7999164481379185,605.1125911096201,87.71075047310723,0.004960355337412792,0.732889337256804,0.5,7.5,0.7378496925942168,2.0,0.7378496925942168,0.49990353224583667,874.8601260119917,161.38353182290936,2.7105791600565285,216.9350412412342,1176.0048585687307,0.732889337256804
4D3,42.0,3.406,SHWR,1.405,52.21300000000001,996.56,12.56,0.8407313615875898,1.1812275630305635,4.0232610796821,4.78543,0.46572770267764124,976.5817241022968,0.22377243696943638,0.7621689203179003,0.6571141849335677,219.4560866095645,88.11917768235656,0.002379609598777921,0.5226774625409497,0.5,7.5,0.5250570721397276,1.405,0.5250570721397276,0.5077035466482832,397.8477501271164,116.8079125446613,2.6758995822574176,156.4963671369325,533.0266264683921,0.5226774625409497
4D3,42.0,1.965,SHWR,1.888,52.21300000000001,1004.61,20.61,0.8407313615875898,1.5873008106773696,3.1190460929810317,3.70992,0.4348584478415708,706.9163218334593,0.3006991893226305,0.5908739070189689,0.779099896951359,201.7174697469569,87.77944036003868,0.004368948213679946,0.693593381242724,0.5,7.5,0.6979623294564039,1.888,0.6979623294564039,0.5015013182817886,301.38537238013623,153.37677983721946,2.7050170479407343,206.06344541208063,404.9146702347384,0.693593381242724
4D4,43.0,9.04,SHWR,2.0,52.1965,1015.6,7.6,0.8407732053149904,1.681546410629981,15.201179552095025,18.08,0.42727019999999993,3386.0417790366646,0.31845358937001916,2.878820447904973,0.8000228824152675,1009.5045250946764,87.68824751921775,0.004985669445069285,0.7322854882370834,0.5,7.5,0.7372711576821527,2.0,0.7372711576821527,0.4999271321089296,1460.4734445993124,161.5567969689505,2.7127061450330414,217.21169274965862,1963.593702456914,0.7322854882370834
4D4,43.0,5.632999999999999,SHWR,2.0,52.1965,1027.46,19.46,0.8407732053149904,1.681546410629981,9.47215093107868,11.265999999999998,0.42727019999999993,2109.9085554550365,0.31845358937001916,1.7938490689213176,0.8000228824152675,629.041923656893,87.68824751921775,0.004985669445069285,0.7322854882370834,0.5,7.5,0.7372711576821527,2.0,0.7372711576821527,0.4999271321089296,910.049437326098,161.5567969689505,2.7127061450330414,217.21169274965862,1223.553465258827,0.7322854882370834
4D4,44.0,9.04,SHWR,2.0,52.2115,1039.6,7.6,0.8407351664715672,1.6814703329431344,15.200491809805934,18.08,0.42727019999999993,3385.0798991104184,0.31852966705686553,2.879508190194064,0.800006184875995,1009.4377836461609,87.6917810302393,0.004981688249501515,0.7323802413532228,0.5,7.5,0.7373619296027243,2.0,0.7373619296027243,0.4999234301188124,1460.2275123402164,161.5295920730328,2.7123722010947318,217.16825132424938,1963.2009919712143,0.7323802413532228
4D4,44.0,5.632999999999999,SHWR,2.0,52.2115,1051.46,19.46,0.8407351664715672,1.6814703329431344,9.471722385468675,11.265999999999998,0.42727019999999993,2109.309189346127,0.31852966705686553,1.7942776145313233,0.800006184875995,629.000335760932,87.6917810302393,0.004981688249501515,0.7323802413532228,0.5,7.5,0.7373619296027243,2.0,0.7373619296027243,0.4999234301188124,909.8961921473937,161.5295920730328,2.7123722010947318,217.16825132424938,1223.3087597094966,0.7323802413532228
2D7,49.0,5.502000000000002,SHWR,1.233,52.373999999999995,1160.91,8.91,0.8403219110273689,1.0361169162967456,5.700715273464695,6.783966000000002,0.4756926974183938,1409.7401886121136,0.19688308370325425,1.083250726535305,0.5993608203420023,283.62615192109223,88.26162855703015,0.001861779763898952,0.4611350405651519,0.5,7.5,0.5,1.233,0.4629968203290509,0.5096240085619692,567.123192006092,103.07582551910066,2.663085243487654,137.92765164146917,758.8779393313636,0.4611350405651519
2D7,49.0,8.123,SHWR,1.237,52.373999999999995,1166.3,14.3,0.8403219110273689,1.0394782039408554,8.443681450611567,10.048151,0.475468703746284,2087.070034381902,0.19752179605914477,1.604469549388433,0.6007979516477547,421.1035049391905,88.25928912481743,0.0018723091412304327,0.46259054434788077,0.5,7.5,0.5,1.237,0.4644628534891112,0.5095806030225988,839.8645709670438,103.39339787849858,2.663291565100373,138.35536610899007,1123.8606389033262,0.46259054434788077
2D7,49.0,3.668,SHWR,1.881,52.373999999999995,1168.93,16.93,0.8403219110273689,1.580645514642481,5.79780774770862,6.899508,0.4353286399910722,1312.0920262698182,0.3003544853575192,1.1017002522913804,0.7775572988251912,374.2180961238873,87.82263247613484,0.004295247030472349,0.6921200143274526,0.5,7.5,0.696415261357925,1.881,0.696415261357925,0.5015620793568217,559.6947517910961,152.58853647521704,2.7009746976714424,204.9256577877365,751.6673127654175,0.6921200143274526
5D9,50.0,4.337,SHWR,2.0,52.3605,1188.59,12.59,0.8403563246833069,1.6807126493666138,7.289250760303004,8.674,0.42727019999999993,1619.43063070685,0.3192873506333863,1.3847492396969963,0.7998399198060975,483.96565081124294,87.72690050669357,0.004942246051256927,0.7333233248721345,0.5,7.5,0.7382655709233914,2.0,0.7382655709233914,0.49988655988800584,699.3809935654565,161.25916383801166,2.709052241862619,216.73649638215664,939.9861848094133,0.7333233248721345
5D9,50.0,28.346,SHWR,2.0,52.3605,1199.09,23.09,0.8403563246833069,1.6807126493666138,47.64148075894604,56.692,0.42727019999999993,10584.362614253256,0.3192873506333863,9.05051924105397,0.7998399198060975,3163.1289688483967,87.72690050669357,0.004942246051256927,0.7333233248721345,0.5,7.5,0.7382655709233914,2.0,0.7382655709233914,0.49988655988800584,4571.052258152278,161.25916383801166,2.709052241862619,216.73649638215664,6143.612726448612,0.7333233248721345
4D1,51.0,15.833,SHWR,2.0,52.358,1206.41,6.41,0.8403626959547907,1.6807253919095817,26.61092513010441,31.666,0.42727019999999993,5912.304107414772,0.3192746080904186,5.055074869895598,0.7998427155407728,1766.8233867695023,87.72631095449054,0.004942906270292924,0.733307473243813,0.5,7.5,0.7382503795141059,2.0,0.7382503795141059,0.4998871799753627,2553.2882273739265,161.26370412265058,2.7091079876130095,216.7437441483187,3431.7037011003304,0.733307473243813
4D1,51.0,13.5,SHWR,2.0,52.358,1206.81,6.81,0.8403626959547907,1.6807253919095817,22.689792790779354,27.0,0.42727019999999993,5041.123315233968,0.3192746080904186,4.310207209220651,0.7998427155407728,1506.481129374615,87.72631095449054,0.004942906270292924,0.733307473243813,0.5,7.5,0.7382503795141059,2.0,0.7382503795141059,0.4998871799753627,2177.060005655783,161.26370412265058,2.7091079876130095,216.7437441483187,2926.0405460023026,0.733307473243813
1E1,52.0,16.245,SHWR,2.0,52.3585,1232.79,8.79,0.840361421741178,1.680722843482356,27.30334259237088,32.49,0.42727019999999993,6066.094105631683,0.31927715651764405,5.186657407629128,0.7998421564103986,1812.7949430922738,87.72642886411292,0.004942774222221558,0.7333106434926528,0.5,7.5,0.7382534177148744,2.0,0.7382534177148744,0.4998870559618846,2619.714122216473,161.26279607365174,2.709096838576957,216.74229460481163,3520.978575855165,0.7333106434926528
1E1,52.0,5.502000000000002,SHWR,1.611,52.3585,1245.79,21.79,0.840361421741178,1.3538222504250377,7.448730021838558,8.863722000000003,0.45300501018285294,1754.5912524840778,0.25717774957496226,1.4149919781614428,0.7158344525385498,442.61222260659775,88.0159285875918,0.0030860465394644265,0.5970188765729426,0.5,7.5,0.600104923112407,1.611,0.600104923112407,0.5051607231712084,728.8433239163753,132.46879751297257,2.6845305511653668,177.6256920416821,977.2965576133352,0.5970188765729426
1E7,53.0,7.5139999999999985,SHWR,1.526,52.3905,1259.11,11.11,0.8402798297382985,1.2822670201806436,9.634954389637356,11.466363999999999,0.4583475817084571,2295.162371628921,0.2437329798193565,1.8314096103626443,0.692874098008687,554.1566657802939,88.08140597235405,0.002762542221011244,0.5668943921932796,0.5,7.5,0.5696569344142909,1.526,0.5696569344142909,0.5062207882564985,946.2748582933233,125.93490262088415,2.6788052735090475,168.77166418698866,1268.1502847010324,0.5668943921932796
2D5,54.0,9.833,SHWR,1.411,52.4265,1281.06,9.06,0.8401879389837551,1.1855051819060785,11.657072453682469,13.874363,0.4653684831321041,2817.7696248655616,0.22549481809392152,2.2172905463175305,0.658918280812863,637.6019325097286,88.1650343392176,0.0023697481494028283,0.5258065234128795,0.5,7.5,0.5281762715622823,1.411,0.5281762715622823,0.5076025969050508,1150.4936439667251,117.00331983796656,2.671456625316451,156.69105209459053,1540.7431152461088,0.5258065234128795
